"Program","Year","Period","State","Commodity","Data_Item","Domain","Total_Yield","Average_Annual_Temperature","Average_Annual_Temperature_Uncertainty","Min_Annual_Temperature","Max_Annual_Temperature","Annual_Temperature_Variance","Annual_Temperature_SD","Annual_Percipitation","Annual_Percipitation_Anomaly..departure.from.mean.","State_Percipitaiton_Mean","Outlier"
"SURVEY",1958,"YEAR","SOUTH CAROLINA","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",30,16.373,0.233166667,4.427,26.908,72.081818,8.490101177,47.58,-0.31,47.89,"No"
"SURVEY",1958,"YEAR","SOUTH DAKOTA","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",30.5,7.643333333,0.2615,-7.822,23.041,123.266673,11.10255254,14.88,-4.19,19.07,"No"
"SURVEY",1958,"YEAR","TENNESSEE","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",23,13.33125,0.253583333,-0.879,25.396,91.13835075,9.54664081,43.99,-7.65,51.64,"No"
"SURVEY",1958,"YEAR","TEXAS","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",25,17.69583333,0.244333333,6.972,28.451,71.23967924,8.440360137,30.58,3.5,27.08,"No"
"SURVEY",1958,"YEAR","UTAH","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",42.5,9.480916667,0.3245,-3.064,22.36,80.07351099,8.948380356,9.92,-3.64,13.56,"No"
"SURVEY",1958,"YEAR","VIRGINIA","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",35.5,12.13566667,0.259166667,-0.814,24.953,88.06223461,9.384148049,45.51,2.57,42.94,"No"
"SURVEY",1958,"YEAR","WASHINGTON","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",32,9.37975,0.277916667,1.063,20.014,51.72201548,7.191801963,46.37,4.34,42.03,"No"
"SURVEY",1958,"YEAR","WEST VIRGINIA","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",38,10.13916667,0.276916667,-3.809,23.127,93.91742506,9.691100302,46.1,1.44,44.66,"No"
"SURVEY",1958,"YEAR","WISCONSIN","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",47,6.216833333,0.266083333,-10.285,19.796,123.2657323,11.10251018,24.45,-6.84,31.29,"No"
"SURVEY",1958,"YEAR","WYOMING","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",37,5.906166667,0.273083333,-5.153,19.035,80.49963761,8.972159027,14.38,-1.56,15.94,"No"
"SURVEY",1957,"YEAR","ARIZONA","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",63,15.5265,0.364416667,5.898,27.093,59.24344318,7.696976236,14.75,2.13,12.62,"No"
"SURVEY",1957,"YEAR","ARKANSAS","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",19.5,16.04433333,0.36275,3.72,27.026,61.33555115,7.831701677,71.78,22.17,49.61,"No"
"SURVEY",1957,"YEAR","CALIFORNIA","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",44,14.20308333,0.373,3.962,23.656,44.24474808,6.651672578,24.55,2.16,22.39,"No"
"SURVEY",1957,"YEAR","COLORADO","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",30.5,6.852166667,0.333833333,-5.945,19.806,74.0593407,8.605773684,25.41,7.29,18.12,"No"
"SURVEY",1957,"YEAR","DELAWARE","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",34,12.81666667,0.371333333,-0.782,24.119,72.96323097,8.54185173,37.89,-5.46,43.35,"No"
"SURVEY",1957,"YEAR","IDAHO","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",36,5.275416667,0.37875,-11.136,17.909,87.71541754,9.36565094,25.06,1.19,23.87,"No"
"SURVEY",1957,"YEAR","ILLINOIS","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",23,11.34658333,0.345916667,-5.616,24.845,97.03977081,9.850876652,45.29,7.82,37.47,"No"
"SURVEY",1957,"YEAR","INDIANA","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",28.5,11.36833333,0.333916667,-4.816,24.066,90.49691188,9.512986486,48.95,9.22,39.73,"No"
"SURVEY",1957,"YEAR","IOWA","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",32,9.179333333,0.3585,-9.763,25.443,121.7669124,11.03480459,31.52,-0.57,32.09,"No"
"SURVEY",1957,"YEAR","KANSAS","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",22,12.237,0.353166667,-4.203,27.471,99.90015527,9.995006517,33.82,6.76,27.06,"No"
"SURVEY",1957,"YEAR","KENTUCKY","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",24.5,13.72275,0.3075,0.177,24.763,72.93950693,8.540462923,55.13,8.19,46.94,"No"
"SURVEY",1957,"YEAR","MAINE","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",34,5.26675,0.358833333,-13.888,17.498,102.8455718,10.14128058,35.94,-6.04,41.98,"No"
"SURVEY",1957,"YEAR","MARYLAND","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",36,12.97216667,0.34625,-0.509,24.151,74.26491015,8.617709101,39.12,-3.47,42.59,"No"
"SURVEY",1957,"YEAR","MICHIGAN","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",32.5,6.935666667,0.324083333,-9.224,20.245,95.72080733,9.783701106,31.62,0.49,31.13,"No"
"SURVEY",1957,"YEAR","MINNESOTA","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",25,4.940916667,0.360833333,-15.922,22.4,150.9701334,12.28699041,29.31,3.33,25.98,"No"
"SURVEY",1957,"YEAR","MISSISSIPPI","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",25,18.20483333,0.34525,9.141,27.194,44.43362161,6.665854904,64.13,8.66,55.47,"No"
"SURVEY",1957,"YEAR","MISSOURI","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",22,12.73316667,0.359,-3.247,26.243,90.84462706,9.53124478,48.07,7.57,40.5,"No"
"SURVEY",1957,"YEAR","MONTANA","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",26.5,5.120333333,0.368166667,-14.497,19.907,109.8692164,10.48185177,18.9,0.25,18.65,"No"
"SURVEY",1957,"YEAR","NEBRASKA","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",31,9.18225,0.341,-8.865,25.176,110.3540953,10.50495575,26.97,4.33,22.64,"No"
"SURVEY",1957,"YEAR","NEVADA","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",41,9.6075,0.422083333,-4.011,22.067,74.40140536,8.625624926,11.77,1.47,10.3,"No"
"SURVEY",1957,"YEAR","NEW JERSEY","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",42,11.57866667,0.33825,-2.971,23.257,79.13775824,8.895940548,36.04,-8.92,44.96,"No"
"SURVEY",1957,"YEAR","NEW MEXICO","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",35,12.09091667,0.366333333,2.879,23.821,57.96779208,7.613658259,16.07,2.08,13.99,"No"
"SURVEY",1957,"YEAR","NEW YORK","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",39,8.176333333,0.344583333,-8.747,20.226,91.88389297,9.585608638,34.73,-5.56,40.29,"No"
"SURVEY",1957,"YEAR","NORTH CAROLINA","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",28,15.52091667,0.36425,5.38,24.944,53.20416299,7.294118383,54.06,4.73,49.33,"No"
"SURVEY",1957,"YEAR","NORTH DAKOTA","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",22,4.785416667,0.396333333,-16.799,22.928,155.2618141,12.46040987,18.91,1.57,17.34,"No"
"SURVEY",1957,"YEAR","OHIO","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",31,10.90308333,0.311,-4.445,22.909,85.42506663,9.242568184,39.77,1.48,38.29,"No"
"SURVEY",1957,"YEAR","OKLAHOMA","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",18.5,15.30266667,0.339666667,1.522,29.137,79.6046117,8.922141654,47.88,14.04,33.84,"No"
"SURVEY",1957,"YEAR","OREGON","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",35.5,7.951916667,0.393833333,-5.346,17.117,52.5183119,7.246951904,34.76,2.54,32.22,"No"
"SURVEY",1957,"YEAR","PENNSYLVANIA","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",38,9.900333333,0.316166667,-5.03,21.431,81.73963588,9.040997505,36.45,-5.53,41.98,"No"
"SURVEY",1957,"YEAR","SOUTH CAROLINA","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",27.5,17.63058333,0.359833333,8.724,26.221,44.93620299,6.703447098,48.8,0.91,47.89,"No"
"SURVEY",1957,"YEAR","SOUTH DAKOTA","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",23,7.252166667,0.36425,-12.812,24.244,129.1094807,11.36263529,22.39,3.32,19.07,"No"
"SURVEY",1957,"YEAR","TENNESSEE","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",19.5,14.87091667,0.327666667,3.12,24.962,61.19699227,7.822850648,66.32,14.68,51.64,"No"
"SURVEY",1957,"YEAR","TEXAS","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",22.5,18.33666667,0.354583333,8.624,29.086,51.43783733,7.172017661,35.78,8.7,27.08,"No"
"SURVEY",1957,"YEAR","UTAH","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",45,8.385,0.363,-4.923,21.36,79.897434,8.938536457,18.18,4.62,13.56,"No"
"SURVEY",1957,"YEAR","VIRGINIA","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",32,13.60741667,0.3475,1.45,24.065,65.44292936,8.089680424,45.75,2.81,42.94,"No"
"SURVEY",1957,"YEAR","WASHINGTON","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",43,7.495583333,0.38625,-7.383,16.394,61.08721245,7.815830887,39.21,-2.82,42.03,"No"
"SURVEY",1957,"YEAR","WEST VIRGINIA","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",32,11.77708333,0.32775,-1.522,22.417,71.00240881,8.426292709,42.33,-2.33,44.66,"No"
"SURVEY",1957,"YEAR","WISCONSIN","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",35,6.336166667,0.3555,-12.525,21.706,123.6565732,11.12009772,28.23,-3.06,31.29,"No"
"SURVEY",1957,"YEAR","WYOMING","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",37,4.997333333,0.334583333,-11.189,19.012,90.16472024,9.495510531,18.91,2.97,15.94,"No"
"SURVEY",1956,"YEAR","ARIZONA","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",65,15.51008333,0.236583333,4.489,26.164,69.59297881,8.342240635,6.04,-6.58,12.62,"No"
"SURVEY",1956,"YEAR","ARKANSAS","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",27.5,16.49575,0.215083333,3.413,27.547,69.2996242,8.324639584,42.04,-7.57,49.61,"No"
"SURVEY",1956,"YEAR","CALIFORNIA","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",38,14.096,0.240416667,5.335,23.31,41.85583691,6.469608714,17.85,-4.54,22.39,"No"
"SURVEY",1956,"YEAR","COLORADO","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",25,7.429833333,0.21875,-5.271,19.322,87.42166452,9.349955322,13.65,-4.47,18.12,"No"
"SURVEY",1956,"YEAR","DELAWARE","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",43,12.24383333,0.2675,0.005,23.005,64.85420488,8.053210843,46.52,3.17,43.35,"No"
"SURVEY",1956,"YEAR","IDAHO","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",33,5.302,0.247916667,-7.9,18.594,84.51366909,9.193131626,22.11,-1.76,23.87,"No"
"SURVEY",1956,"YEAR","ILLINOIS","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",36,11.76325,0.209583333,-2.942,23.641,96.81113148,9.839264783,30.21,-7.26,37.47,"No"
"SURVEY",1956,"YEAR","INDIANA","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",34,11.65183333,0.227916667,-2.636,23.292,86.8625287,9.320006904,35.21,-4.52,39.73,"No"
"SURVEY",1956,"YEAR","IOWA","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",22.5,9.499916667,0.233083333,-7.527,23.577,133.1151188,11.53755255,24.28,-7.81,32.09,"No"
"SURVEY",1956,"YEAR","KANSAS","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",18,13.45041667,0.229333333,-1.845,26.721,116.9399695,10.81387856,15.34,-11.72,27.06,"No"
"SURVEY",1956,"YEAR","KENTUCKY","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",31.5,13.70533333,0.221083333,-0.212,24.581,69.28142279,8.323546287,50.51,3.57,46.94,"No"
"SURVEY",1956,"YEAR","MAINE","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",40,4.338416667,0.195416667,-7.869,16.634,86.45966172,9.298368767,39.42,-2.56,41.98,"No"
"SURVEY",1956,"YEAR","MARYLAND","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",40,12.55133333,0.206666667,0.069,23.434,65.02318697,8.063695615,44.4,1.81,42.59,"No"
"SURVEY",1956,"YEAR","MICHIGAN","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",31,6.8355,0.194916667,-5.806,18.995,92.26544482,9.605490348,28.53,-2.6,31.13,"No"
"SURVEY",1956,"YEAR","MINNESOTA","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",29,4.673833333,0.220166667,-12.523,20.082,153.120346,12.37418062,24.03,-1.95,25.98,"No"
"SURVEY",1956,"YEAR","MISSISSIPPI","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",32,18.24525,0.200666667,6.55,27.486,49.05699675,7.004070013,50.63,-4.84,55.47,"No"
"SURVEY",1956,"YEAR","MISSOURI","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",27,13.41625,0.231833333,-1.893,25.747,98.59331693,9.929416747,31.34,-9.16,40.5,"No"
"SURVEY",1956,"YEAR","MONTANA","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",28.5,5.300083333,0.2395,-9.199,18.724,101.0257954,10.05115891,15.88,-2.77,18.65,"No"
"SURVEY",1956,"YEAR","NEBRASKA","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",12,9.878916667,0.197416667,-5.491,23.546,120.6574695,10.9844194,15.84,-6.8,22.64,"No"
"SURVEY",1956,"YEAR","NEVADA","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",38,9.773583333,0.295916667,-2.031,22.197,73.76124227,8.588436544,7.77,-2.53,10.3,"No"
"SURVEY",1956,"YEAR","NEW JERSEY","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",40.5,10.91025,0.216916667,-1.186,21.998,70.18920948,8.377900064,46.84,1.88,44.96,"No"
"SURVEY",1956,"YEAR","NEW MEXICO","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",28,12.24266667,0.200583333,0.901,23.008,74.04402061,8.604883532,6.58,-7.41,13.99,"No"
"SURVEY",1956,"YEAR","NEW YORK","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",37,7.294666667,0.217166667,-5.421,19.267,85.15218933,9.227794392,40.01,-0.28,40.29,"No"
"SURVEY",1956,"YEAR","NORTH CAROLINA","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",37,15.40983333,0.228666667,3.257,25.194,52.90567361,7.273628641,47.67,-1.66,49.33,"No"
"SURVEY",1956,"YEAR","NORTH DAKOTA","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",24,4.272166667,0.235666667,-14.301,20.322,161.5423076,12.70992949,17.41,0.07,17.34,"No"
"SURVEY",1956,"YEAR","OHIO","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",35,10.80783333,0.220166667,-3.159,22.352,78.4226267,8.855655069,40.88,2.59,38.29,"No"
"SURVEY",1956,"YEAR","OKLAHOMA","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",14.5,16.64125,0.203083333,2.617,29.314,96.02694239,9.799333773,20.73,-13.11,33.84,"No"
"SURVEY",1956,"YEAR","OREGON","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",37.5,7.963416667,0.223666667,-1.982,18.757,49.96360099,7.068493545,34.59,2.37,32.22,"No"
"SURVEY",1956,"YEAR","PENNSYLVANIA","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",38,9.380916667,0.2,-3.249,20.602,73.22796154,8.557333787,47.94,5.96,41.98,"No"
"SURVEY",1956,"YEAR","SOUTH CAROLINA","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",32.5,17.63666667,0.208416667,6.014,26.846,47.75072606,6.910190016,41.49,-6.4,47.89,"No"
"SURVEY",1956,"YEAR","SOUTH DAKOTA","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",15.5,7.393916667,0.231666667,-9.696,22.651,140.8663381,11.86871257,16.98,-2.09,19.07,"No"
"SURVEY",1956,"YEAR","TENNESSEE","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",24,14.87866667,0.219333333,1.5,25.271,62.10887715,7.880918547,51.31,-0.33,51.64,"No"
"SURVEY",1956,"YEAR","TEXAS","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",16,19.04816667,0.18375,8.28,28.783,62.0489607,7.877116268,14.98,-12.1,27.08,"No"
"SURVEY",1956,"YEAR","UTAH","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",49,8.748083333,0.277583333,-4.059,21.536,87.96255899,9.378835695,8.12,-5.44,13.56,"No"
"SURVEY",1956,"YEAR","VIRGINIA","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",41,13.40183333,0.2165,0.802,23.9,59.93315342,7.741650562,42.59,-0.35,42.94,"No"
"SURVEY",1956,"YEAR","WASHINGTON","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",35,7.376833333,0.229583333,-3.791,18.509,59.04267779,7.683923333,42.98,0.95,42.03,"No"
"SURVEY",1956,"YEAR","WEST VIRGINIA","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",37,11.4555,0.243833333,-1.796,21.959,62.77320464,7.922954287,51.55,6.89,44.66,"No"
"SURVEY",1956,"YEAR","WISCONSIN","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",36,6.32075,0.216833333,-8.486,19.772,120.8496428,10.99316346,27.15,-4.14,31.29,"No"
"SURVEY",1956,"YEAR","WYOMING","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",27,5.402166667,0.247583333,-8.092,18.364,94.41028652,9.716495588,12.55,-3.39,15.94,"No"
"SURVEY",1955,"YEAR","ARIZONA","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",64,14.91441667,0.184,2.804,25.395,67.20839063,8.198072373,11.28,-1.34,12.62,"No"
"SURVEY",1955,"YEAR","ARKANSAS","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",20,16.16933333,0.171166667,4.873,27.365,70.97516661,8.424676053,42.47,-7.14,49.61,"No"
"SURVEY",1955,"YEAR","CALIFORNIA","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",39,13.6875,0.228416667,3.738,23.771,46.502565,6.819278921,23.71,1.32,22.39,"No"
"SURVEY",1955,"YEAR","COLORADO","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",26.5,6.87325,0.187416667,-6.166,20.39,92.01919948,9.592663836,15.33,-2.79,18.12,"No"
"SURVEY",1955,"YEAR","DELAWARE","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",34,12.45508333,0.277833333,-0.691,26.265,90.3027059,9.50277359,39.85,-3.5,43.35,"No"
"SURVEY",1955,"YEAR","IDAHO","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",32,4.345416667,0.21975,-8.421,18.309,93.87695008,9.689011822,27.31,3.44,23.87,"No"
"SURVEY",1955,"YEAR","ILLINOIS","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",34,11.65933333,0.1655,-2.545,26.707,116.1982012,10.77952694,34.36,-3.11,37.47,"No"
"SURVEY",1955,"YEAR","INDIANA","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",32.5,11.65366667,0.174333333,-2.39,26.257,108.6632726,10.42416772,40.63,0.9,39.73,"No"
"SURVEY",1955,"YEAR","IOWA","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",33,9.396583333,0.168916667,-6.897,26.456,159.5018263,12.62940324,22.97,-9.12,32.09,"No"
"SURVEY",1955,"YEAR","KANSAS","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",18.5,12.70991667,0.159583333,-1.447,28.161,120.1636706,10.96191911,21.89,-5.17,27.06,"No"
"SURVEY",1955,"YEAR","KENTUCKY","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",23,13.61066667,0.181083333,0.815,26.362,87.83990861,9.372294735,45.32,-1.62,46.94,"No"
"SURVEY",1955,"YEAR","MAINE","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",24,4.95025,0.231416667,-10.25,19.969,122.4747873,11.06683276,36.27,-5.71,41.98,"No"
"SURVEY",1955,"YEAR","MARYLAND","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",37,12.65416667,0.180166667,-0.398,26.373,89.50912124,9.460926025,41.93,-0.66,42.59,"No"
"SURVEY",1955,"YEAR","MICHIGAN","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",34,7.785833333,0.171166667,-6.262,23.162,122.4785394,11.06700228,28.14,-2.99,31.13,"No"
"SURVEY",1955,"YEAR","MINNESOTA","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",24.5,4.956916667,0.178583333,-13.591,22.982,200.2595292,14.15130839,24.96,-1.02,25.98,"No"
"SURVEY",1955,"YEAR","MISSISSIPPI","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",22,18.08491667,0.202416667,7.465,27.083,53.9505819,7.345105983,50.95,-4.52,55.47,"No"
"SURVEY",1955,"YEAR","MISSOURI","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",27.5,13.00983333,0.17525,-0.281,27.284,105.2567414,10.25947082,33.47,-7.03,40.5,"No"
"SURVEY",1955,"YEAR","MONTANA","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",30,4.00625,0.206916667,-8.799,19.299,121.0799635,11.0036341,20.3,1.65,18.65,"No"
"SURVEY",1955,"YEAR","NEBRASKA","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",20,9.332916667,0.174666667,-6.284,26.14,147.6913517,12.15283307,17.14,-5.5,22.64,"No"
"SURVEY",1955,"YEAR","NEVADA","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",35,9.035583333,0.25575,-5.193,22.498,87.19063572,9.337592608,9.78,-0.52,10.3,"No"
"SURVEY",1955,"YEAR","NEW JERSEY","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",38,11.34958333,0.218416667,-2.384,25.762,99.42444099,9.971180522,41.67,-3.29,44.96,"No"
"SURVEY",1955,"YEAR","NEW MEXICO","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",32,11.78466667,0.1725,0.108,22.245,67.13428952,8.193551703,11.14,-2.85,13.99,"No"
"SURVEY",1955,"YEAR","NEW YORK","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",36,8.168333333,0.2085,-6.811,23.362,121.4489092,11.02038607,41.26,0.97,40.29,"No"
"SURVEY",1955,"YEAR","NORTH CAROLINA","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",28,15.13158333,0.19675,3.509,26.01,65.13680972,8.070737867,49.15,-0.18,49.33,"No"
"SURVEY",1955,"YEAR","NORTH DAKOTA","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",22.5,4.0645,0.177583333,-14.868,22.033,204.3296646,14.29439277,17.22,-0.12,17.34,"No"
"SURVEY",1955,"YEAR","OHIO","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",38,11.14958333,0.173666667,-2.671,25.196,103.0051894,10.14914722,36.17,-2.12,38.29,"No"
"SURVEY",1955,"YEAR","OKLAHOMA","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",13,15.92858333,0.164333333,3.949,28.704,86.26744172,9.288026794,29.36,-4.48,33.84,"No"
"SURVEY",1955,"YEAR","OREGON","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",32,7.181166667,0.215583333,-1.919,17.811,51.51127506,7.177135575,35.93,3.71,32.22,"No"
"SURVEY",1955,"YEAR","PENNSYLVANIA","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",37,9.95,0.193166667,-3.767,24.355,103.3780642,10.16750039,40.59,-1.39,41.98,"No"
"SURVEY",1955,"YEAR","SOUTH CAROLINA","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",20.5,17.36508333,0.185416667,6.609,26.957,55.8651999,7.474302636,41.97,-5.92,47.89,"No"
"SURVEY",1955,"YEAR","SOUTH DAKOTA","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",18,7.268666667,0.217666667,-10.308,24.804,174.0241184,13.19182013,15.81,-3.26,19.07,"No"
"SURVEY",1955,"YEAR","TENNESSEE","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",18,14.62683333,0.176666667,2.86,26.055,74.27606179,8.618356095,49.99,-1.65,51.64,"No"
"SURVEY",1955,"YEAR","TEXAS","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",14,18.64608333,0.14275,8.017,27.843,56.4737899,7.514904517,22.11,-4.97,27.08,"No"
"SURVEY",1955,"YEAR","UTAH","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL",40.5,7.749833333,0.222166667,-6.867,21.524,101.8258063,10.09087738,11.13,-2.43,13.56,"No"
